pole_id,bus,feeder,bus_type,phase_count,phase_type,pole_height_ft,pole_height_m,longitude,latitude,depth_in_tree,parent_bus,parent_pole_id,span_ft_to_parent,span_m_to_parent,spacing_template
P2256,l3632979,S3,l,1,1-phase,35,10.67,-119.2284496,46.7419948,120,m3729981,P2240,110.0,33.53,1ph-2_acsrxx2_acsr_A
P2257,m1026949,S3,m,1,1-phase,35,10.67,-119.2293386,46.73704108,120,m1026948,P2241,29.6,9.02,1ph-x2_acsrx2_acsr_B
P2258,m1026947,S3,m,1,1-phase,35,10.67,-119.2290968,46.73635798,120,m1026948,P2241,160.4,48.89,1ph-x4_acsrx4_acsr_B
P2259,l2748143,S3,l,1,1-phase,35,10.67,-119.1704347,46.73005576,120,l3197652,P2242,100.2,30.54,1ph-2_acsrxx2_acsr_A
P2260,m1069582,S3,m,1,1-phase,35,10.67,-119.1744202,46.73248386,120,m1069567,P2244,501.8,152.95,1ph-x4_acsrx4_acsr_B
P2261,l2691966,S3,l,1,1-phase,35,10.67,-119.1767906,46.73136094,120,m1069567,P2244,269.2,82.05,1ph-x4_acsrx4_acsr_B
P2262,l2860499,S3,l,1,1-phase,35,10.67,-119.1787796,46.73000498,120,l3085410,P2246,257.1,78.36,1ph-x2_acsrx2_acsr_B
P2263,m1069558,S3,m,1,1-phase,35,10.67,-119.1799345,46.7295239,120,m1069557,P2247,231.7,70.62,1ph-x4_acsrx4_acsr_B
P2264,m1069554,S3,m,1,1-phase,35,10.67,-119.1787932,46.7281874,120,m1069557,P2247,178.1,54.28,1ph-x4_wpalx4_wpal_B
P2265,l2804271,S3,l,1,1-phase,35,10.67,-119.1773518,46.72573554,120,m1069535,P2248,332.7,101.41,1ph-x4_acsrx4_acsr_B
P2266,m1069530,S3,m,1,1-phase,35,10.67,-119.1799047,46.7251356,120,m1069535,P2248,289.1,88.12,1ph-x2_acsrx2_acsr_B
P2267,l3157710,S3,l,1,1-phase,35,10.67,-119.1978069,46.74522046,121,m1047787,P2250,242.8,74.01,1ph-x4_acsrx4_wpal_B
P2268,l2748131,S3,l,1,1-phase,35,10.67,-119.2072866,46.74301288,121,m1047777,P2251,357.9,109.09,1ph-x4_acsrx4_wpal_B
P2269,m1047780,S3,m,1,1-phase,35,10.67,-119.2045682,46.74307842,121,m1047777,P2251,300.3,91.53,1ph-x2_acsrx2_acsr_B
P2270,l3178975,S3,l,1,1-phase,35,10.67,-119.2120488,46.73906504,121,m1047777,P2251,1797.7,547.94,1ph-x2_acsrx2_acsr_B
P2271,m1047752,S3,m,1,1-phase,35,10.67,-119.1925226,46.73704108,121,l2804254,P2252,43.6,13.29,1ph-4_acsrxx4_acsr_A
P2272,l3197633,S3,l,1,1-phase,35,10.67,-119.1968789,46.73428342,121,l2879069,P2253,401.1,122.26,1ph-4_acsrxx4_acsr_A
P2273,m1026978,S3,m,3,3-phase,40,12.19,-119.2283965,46.74478338,121,m1026977,P2254,196.2,59.8,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2274,l2691944,S3,l,1,1-phase,35,10.67,-119.232092,46.74298286,121,l2710516,P2255,280.6,85.53,1ph-4_wpalxx4_wpal_A
P2275,m1026951,S3,m,1,1-phase,35,10.67,-119.2280158,46.73761946,121,m1026949,P2257,286.0,87.17,1ph-x2_acsrx2_acsr_B
P2276,m1026946,S3,m,1,1-phase,35,10.67,-119.2280339,46.73458598,121,m1026947,P2258,454.9,138.65,1ph-x4_acsrx4_acsr_B
P2277,l3251854,S3,l,1,1-phase,35,10.67,-119.1704347,46.73101406,121,l2748143,P2259,220.0,67.06,1ph-2_acsrxx2_acsr_A
P2278,l2933165,S3,l,1,1-phase,35,10.67,-119.1738614,46.73325542,121,m1069582,P2260,206.9,63.06,1ph-x4_acsrx4_acsr_B
P2279,l2973171,S3,l,1,1-phase,35,10.67,-119.1748695,46.73248564,121,m1069582,P2260,86.0,26.21,1ph-x2_acsrx2_acsr_B
P2280,l3254229,S3,l,1,1-phase,35,10.67,-119.1804558,46.72986458,121,m1069558,P2263,126.8,38.65,1ph-x4_acsrx4_acsr_B
P2281,l3160115,S3,l,1,1-phase,35,10.67,-119.1787057,46.72771684,121,m1069554,P2264,109.3,33.31,1ph-x4_wpalx4_wpal_B
P2282,m1069526,S3,m,1,1-phase,35,10.67,-119.1801754,46.7248271,121,m1069530,P2266,87.8,26.76,1ph-x2_acsrx2_acsr_B
P2283,m1047793,S3,m,1,1-phase,35,10.67,-119.1975975,46.7459301,122,l3157710,P2267,167.8,51.15,1ph-x4_acsrx4_wpal_B
P2284,l2729427,S3,l,1,1-phase,35,10.67,-119.2079313,46.7436025,122,l2748131,P2268,183.2,55.84,1ph-x4_acsrx4_acsr_B
P2285,l3066811,S3,l,1,1-phase,35,10.67,-119.2033962,46.7445371,122,m1047780,P2269,403.1,122.86,1ph-x2_acsrx2_acsr_B
P2286,m1047750,S3,m,1,1-phase,35,10.67,-119.1930127,46.736107,122,m1047752,P2271,234.1,71.35,1ph-4_acsrxx4_acsr_A
P2287,m1026979,S3,m,3,3-phase,40,12.19,-119.2283858,46.74484794,122,m1026978,P2273,15.0,4.57,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2288,l2673312,S3,l,1,1-phase,35,10.67,-119.2336121,46.743248,122,l2691944,P2274,297.4,90.65,1ph-4_acsrxx4_acsr_A
P2289,l2954347,S3,l,1,1-phase,35,10.67,-119.2268929,46.73778652,122,m1026951,P2275,218.4,66.57,1ph-x2_acsrx2_acsr_B
P2290,m1026940,S3,m,1,1-phase,35,10.67,-119.228744,46.73284666,122,m1026946,P2276,421.8,128.56,1ph-x4_acsrx4_acsr_B
P2291,l3235273,S3,l,1,1-phase,35,10.67,-119.1735388,46.73489988,122,l2933165,P2278,420.8,128.26,1ph-x4_acsrx4_acsr_B
P2292,e206614,S3,e,1,1-phase,35,10.67,-119.1747797,46.73262982,122,d6231996-1_int,,0.0,0.0,
P2293,m1069565,S3,m,1,1-phase,35,10.67,-119.1810736,46.73023592,122,l3254229,P2280,145.8,44.44,1ph-x4_acsrx4_acsr_B
P2294,l2935567,S3,l,1,1-phase,35,10.67,-119.179466,46.726759,122,l3160115,P2281,263.7,80.38,1ph-x4_acsrx4_acsr_B
P2295,l2673331,S3,l,1,1-phase,35,10.67,-119.1797778,46.7243881,122,m1069526,P2282,126.3,38.5,1ph-x2_acsrx2_acsr_B
P2296,m1047795,S3,m,1,1-phase,35,10.67,-119.1975779,46.74602218,123,m1047793,P2283,21.5,6.55,1ph-x4_acsrx4_acsr_B
P2297,p827555,S3,p,1,1-phase,35,10.67,-119.1977017,46.74593628,123,m1047793,P2283,20.0,6.1,1ph-x2_acsrx2_acsr_B
P2298,m1047786,S3,m,1,1-phase,35,10.67,-119.2085015,46.74404148,123,l2729427,P2284,148.6,45.29,1ph-x4_acsrx4_acsr_B
P2299,m1047744,S3,m,1,1-phase,35,10.67,-119.1942035,46.73542498,123,m1047750,P2286,276.6,84.31,1ph-2_acsrxx2_acsr_A
P2300,l2708293,S3,l,1,1-phase,35,10.67,-119.1901702,46.73480366,123,m1047750,P2286,621.2,189.34,1ph-4_acsrxx4_acsr_A
P2301,l2748152,S3,l,1,1-phase,35,10.67,-119.2270952,46.74461826,123,m1026979,P2287,252.7,77.02,1ph-x2_acsrx2_acsr_B
P2302,m1026984,S3,m,3,3-phase,40,12.19,-119.2282193,46.74584928,123,m1026979,P2287,232.1,70.74,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2303,l3235247,S3,l,1,1-phase,35,10.67,-119.2346995,46.74514628,123,l2673312,P2288,545.5,166.27,1ph-2_acsrxx2_acsr_A
P2304,m1026953,S3,m,1,1-phase,35,10.67,-119.2263707,46.73778578,123,l2954347,P2289,100.0,30.48,1ph-x2_acsrx2_acsr_B
P2305,m1026935,S3,m,1,1-phase,35,10.67,-119.2293775,46.73129264,123,m1026940,P2290,376.8,114.85,1ph-x2_acsrx2_acsr_B
P2306,m1026939,S3,m,1,1-phase,35,10.67,-119.2278021,46.7323297,123,m1026940,P2290,215.9,65.81,1ph-x4_acsrx4_acsr_B
P2307,l3082983,S3,l,1,1-phase,35,10.67,-119.1750038,46.7329045,123,e206614,P2292,76.3,23.26,1ph-x4_acsrx4_acsr_B
P2308,l3178988,S3,l,1,1-phase,35,10.67,-119.1813784,46.73027246,123,m1069565,P2293,59.0,17.98,1ph-x4_acsrx4_acsr_B
P2309,m1069572,S3,m,1,1-phase,35,10.67,-119.181903,46.73116866,123,m1069565,P2293,267.2,81.44,1ph-x4_acsrx4_acsr_B
P2310,l2989596,S3,l,1,1-phase,35,10.67,-119.1816039,46.7288323,123,m1069565,P2293,337.9,102.99,1ph-x4_acsrx4_wpal_B
P2311,l2785536,S3,l,1,1-phase,35,10.67,-119.1797096,46.7326225,123,m1069565,P2293,607.0,185.01,1ph-x4_acsrx4_acsr_B
P2312,l3160117,S3,l,1,1-phase,35,10.67,-119.1975093,46.74680612,124,m1047795,P2296,180.5,55.02,1ph-x4_acsrx4_acsr_B
P2313,m1047794,S3,m,1,1-phase,35,10.67,-119.1978377,46.7459426,124,p827555,P2297,26.1,7.96,1ph-x2_acsrx2_acsr_B
P2314,m1026969,S3,m,1,1-phase,35,10.67,-119.2088467,46.74318628,124,m1047786,P2298,207.2,63.15,1ph-x4_acsrx4_acsr_B
P2315,l3048207,S3,l,1,1-phase,35,10.67,-119.2094251,46.74466844,124,m1047786,P2298,228.0,69.49,1ph-x4_acsrx4_acsr_B
P2316,l3178971,S3,l,1,1-phase,35,10.67,-119.1942154,46.7354182,124,m1047744,P2299,2.8,0.85,1ph-2_acsrxx2_acsr_A
P2317,m1026986,S3,m,3,3-phase,40,12.19,-119.2281799,46.74687778,124,m1026984,P2302,236.2,71.99,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2318,l3008232,S3,l,1,1-phase,35,10.67,-119.2258547,46.737719,124,m1026953,P2304,100.0,30.48,1ph-x2_acsrx2_acsr_B
P2319,l2764399,S3,l,1,1-phase,35,10.67,-119.2263716,46.73822138,124,m1026953,P2304,100.0,30.48,1ph-x2_acsrx2_acsr_B
P2320,l2935556,S3,l,1,1-phase,35,10.67,-119.2299236,46.7300674,124,m1026935,P2305,300.1,91.47,1ph-x2_acsrx2_acsr_B
P2321,l3104124,S3,l,1,1-phase,35,10.67,-119.2274503,46.73213664,124,m1026939,P2306,80.6,24.57,1ph-x4_acsrx4_acsr_B
P2322,m1069588,S3,m,1,1-phase,35,10.67,-119.1752266,46.73317754,124,l3082983,P2307,75.8,23.1,1ph-x4_acsrx4_acsr_B
P2323,m1069574,S3,m,1,1-phase,35,10.67,-119.1825555,46.73132412,124,m1069572,P2309,130.0,39.62,1ph-x2_acsrx2_acsr_B
P2324,l3066826,S3,l,1,1-phase,35,10.67,-119.1820816,46.73238132,124,m1069572,P2309,280.5,85.5,1ph-x4_acsrx4_acsr_B
P2325,l2822873,S3,l,1,1-phase,35,10.67,-119.1831017,46.72903886,124,l2989596,P2310,290.7,88.61,1ph-x4_wpalx4_acsr_B
P2326,l3215549,S3,l,1,1-phase,35,10.67,-119.1973879,46.74819474,125,l3160117,P2312,319.6,97.41,1ph-x4_acsrx4_acsr_B
P2327,m1047792,S3,m,1,1-phase,35,10.67,-119.1965156,46.74572292,125,m1047794,P2313,289.2,88.15,1ph-x4_wpalx4_wpal_B
P2328,m1047796,S3,m,1,1-phase,35,10.67,-119.2001068,46.74604688,125,m1047794,P2313,435.2,132.65,1ph-x2_acsrx2_acsr_B
P2329,l2879066,S3,l,1,1-phase,35,10.67,-119.2093094,46.74194458,125,m1026969,P2314,298.5,90.98,1ph-x4_acsrx4_acsr_B
P2330,m1026972,S3,m,1,1-phase,35,10.67,-119.2095046,46.74321504,125,m1026969,P2314,126.2,38.47,1ph-x2_acsrx2_acsr_B
P2331,m3036164,S3,m,1,1-phase,35,10.67,-119.2094639,46.74469478,125,l3048207,P2315,9.6,2.93,1ph-x4_acsrx4_acsr_B
P2332,l2879067,S3,l,1,1-phase,35,10.67,-119.1947527,46.73576854,125,l3178971,P2316,130.6,39.81,1ph-2_acsrxx2_acsr_A
P2333,m1026997,S3,m,3,3-phase,40,12.19,-119.2278534,46.74903344,125,m1026986,P2317,498.9,152.06,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2334,l2804270,S3,l,1,1-phase,35,10.67,-119.1753897,46.73308676,125,m1069588,P2322,37.6,11.46,1ph-x4_acsrx4_acsr_B
P2335,m1069590,S3,m,1,1-phase,35,10.67,-119.176638,46.73422862,125,m1069588,P2322,362.3,110.43,1ph-x4_acsrx4_acsr_B
P2336,l2710530,S3,l,1,1-phase,35,10.67,-119.1831087,46.73077396,125,m1069574,P2323,164.8,50.23,1ph-x2_acsrx2_acsr_B
P2337,l2897800,S3,l,1,1-phase,35,10.67,-119.1972297,46.75024278,126,l3215549,P2326,471.2,143.62,1ph-x4_acsrx4_acsr_B
P2338,l2876846,S3,l,1,1-phase,35,10.67,-119.1901908,46.74573608,126,m1047792,P2327,1213.4,369.84,1ph-x4_wpalx4_wpal_B
P2339,l2860500,S3,l,1,1-phase,35,10.67,-119.1959305,46.74696842,126,m1047792,P2327,313.5,95.55,1ph-x2_acsrx2_acsr_B
P2340,l3010562,S3,l,1,1-phase,35,10.67,-119.2019995,46.7453003,126,m1047796,P2328,400.9,122.19,1ph-x2_acsrx2_acsr_B
P2341,l2860483,S3,l,1,1-phase,35,10.67,-119.210543,46.74325572,126,m1026972,P2330,199.1,60.69,1ph-x2_acsrx2_acsr_B
P2342,l3085397,S3,l,1,1-phase,35,10.67,-119.2070972,46.74608168,126,m3036164,P2331,553.9,168.83,1ph-x4_acsrx4_acsr_B
P2343,l2935553,S3,l,1,1-phase,35,10.67,-119.2099288,46.74525632,126,m3036164,P2331,156.7,47.76,1ph-x4_acsrx4_acsr_B
P2344,l3216361,S3,l,1,1-phase,35,10.67,-119.2282062,46.74910026,126,m1026997,P2333,69.3,21.12,1ph-x4_acsrx4_acsr_B
P2345,m1027000,S3,m,3,3-phase,40,12.19,-119.2277746,46.74989292,126,m1026997,P2333,197.9,60.32,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2346,l3104145,S3,l,1,1-phase,35,10.67,-119.1766814,46.73241338,126,l2804270,P2334,291.7,88.91,1ph-x4_acsrx4_acsr_B
P2347,l2801902,S3,l,1,1-phase,35,10.67,-119.1765265,46.73433256,126,m1069590,P2335,32.0,9.75,1ph-x2_acsrx2_acsr_B
P2348,m1069595,S3,m,1,1-phase,35,10.67,-119.1783239,46.73555618,126,m1069590,P2335,444.0,135.33,1ph-x4_acsrx4_acsr_B
P2349,l3122835,S3,l,1,1-phase,35,10.67,-119.1784865,46.73410218,126,m1069590,P2335,355.2,108.26,1ph-x2_acsrx2_acsr_B
P2350,m1047809,S3,m,1,1-phase,35,10.67,-119.1972831,46.75061874,127,l2897800,P2337,86.9,26.49,1ph-x4_acsrx4_wpal_B
P2351,l3048203,S3,l,1,1-phase,35,10.67,-119.1852094,46.74557656,127,l2876846,P2338,954.7,290.99,1ph-x4_wpalx4_wpal_B
P2352,l3141397,S3,l,1,1-phase,35,10.67,-119.2118323,46.74341266,127,l2860483,P2341,249.5,76.05,1ph-x2_acsrx2_acsr_B
P2353,m1026987,S3,m,1,1-phase,35,10.67,-119.2109635,46.74691802,127,l2935553,P2343,429.9,131.03,1ph-x4_acsrx4_wpal_B
P2354,l2729434,S3,l,1,1-phase,35,10.67,-119.2291497,46.7480205,127,l3216361,P2344,306.8,93.51,1ph-x4_acsrx4_acsr_B
P2355,l2916608,S3,l,3,3-phase,40,12.19,-119.2277014,46.75084626,127,m1027000,P2345,219.3,66.84,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P2356,m1069607,S3,m,1,1-phase,35,10.67,-119.1766015,46.7368496,127,m1069595,P2348,461.6,140.7,1ph-x4_acsrx4_acsr_B
P2357,l2916619,S3,l,1,1-phase,35,10.67,-119.1785539,46.7362456,127,m1069595,P2348,164.3,50.08,1ph-x4_acsrx4_acsr_B
P2358,l2989432,S3,l,1,1-phase,35,10.67,-119.1961301,46.75020092,128,m1047809,P2350,240.7,73.37,1ph-x4_acsrx4_acsr_B
P2359,m1047812,S3,m,1,1-phase,35,10.67,-119.1975817,46.75175596,128,m1047809,P2350,267.3,81.47,1ph-x4_acsrx4_wpal_B
P2360,m1026989,S3,m,1,1-phase,35,10.67,-119.2116994,46.74720992,128,m1026987,P2353,156.0,47.55,1ph-x4_acsrx4_acsr_B
P2361,m1026990,S3,m,1,1-phase,35,10.67,-119.2107224,46.74770818,128,m1026987,P2353,187.2,57.06,1ph-x4_acsrx4_acsr_B
P2362,m1027002,S3,m,3,3-phase,40,12.19,-119.22778,46.75208164,128,l2916608,P2355,284.0,86.56,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2363,l2916617,S3,l,1,1-phase,35,10.67,-119.1771053,46.73649702,128,m1069607,P2356,125.9,38.37,1ph-x2_acsrx1/0_tpx_B
P2364,m1069619,S3,m,1,1-phase,35,10.67,-119.1762699,46.73722826,128,m1069607,P2356,107.7,32.83,1ph-x4_acsrx4_acsr_B
P2365,l2727008,S3,l,1,1-phase,35,10.67,-119.1797292,46.737201,128,l2916619,P2357,314.3,95.8,1ph-x4_acsrx4_acsr_B
P2366,l3066830,S3,l,1,1-phase,35,10.67,-119.1948427,46.74973448,129,l2989432,P2358,268.8,81.93,1ph-x4_acsrx4_acsr_B
P2367,m4350438,S3,m,1,1-phase,35,10.67,-119.1975706,46.7520677,129,m1047812,P2359,71.6,21.82,1ph-x4_acsrx4_wpal_B
P2368,l2673343,S3,l,1,1-phase,35,10.67,-119.2146855,46.74842126,129,m1026989,P2360,635.9,193.82,1ph-x4_acsrx4_acsr_B
P2369,m1027001,S3,m,1,1-phase,35,10.67,-119.2106136,46.75134836,129,m1026990,P2361,836.2,254.87,1ph-x4_acsrx4_acsr_B
P2370,l2673313,S3,l,3,3-phase,40,12.19,-119.2278278,46.75339126,129,m1027002,P2362,300.8,91.68,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2371,m1069620,S3,m,1,1-phase,35,10.67,-119.1762428,46.73725918,129,m1069619,P2364,8.8,2.68,1ph-x4_acsrx4_acsr_B
P2372,m1069629,S3,m,1,1-phase,35,10.67,-119.1812617,46.7395509,129,l2727008,P2365,614.1,187.18,1ph-x4_acsrx4_acsr_B
P2373,l3197660,S3,l,1,1-phase,35,10.67,-119.1927619,46.74894136,130,l3066830,P2366,438.1,133.53,1ph-x4_acsrx4_acsr_B
P2374,l2935568,S3,l,1,1-phase,35,10.67,-119.1966313,46.75317106,130,m4350438,P2367,310.7,94.7,1ph-x4_acsrx4_acsr_B
P2375,l2764436,S3,l,1,1-phase,35,10.67,-119.2161793,46.74933736,130,l2673343,P2368,355.1,108.23,1ph-x4_acsrx4_acsr_B
P2376,m1027004,S3,m,1,1-phase,35,10.67,-119.2106506,46.75266086,130,m1027001,P2369,301.4,91.87,1ph-x4_acsrx4_acsr_B
P2377,m1027011,S3,m,3,3-phase,40,12.19,-119.2278683,46.7543267,130,l2673313,P2370,214.9,65.5,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2378,m1069610,S3,m,1,1-phase,35,10.67,-119.17616,46.73698316,130,m1069620,P2371,65.3,19.9,1ph-x2_acsrx2_acsr_B
P2379,m1069640,S3,m,1,1-phase,35,10.67,-119.1803257,46.7414389,130,m1069629,P2372,480.0,146.3,1ph-x4_acsrx4_acsr_B
P2380,m1069632,S3,m,1,1-phase,35,10.67,-119.1824011,46.74058004,130,m1069629,P2372,321.6,98.02,1ph-x4_acsrx4_acsr_B
P2381,l3235246,S3,l,1,1-phase,35,10.67,-119.1954704,46.75561824,131,l2935568,P2374,604.6,184.28,1ph-x4_acsrx4_acsr_B
P2382,l2804248,S3,l,1,1-phase,35,10.67,-119.2106838,46.7532047,131,m1027004,P2376,125.0,38.1,1ph-x2_acsrx2_acsr_B
P2383,l2897765,S3,l,1,1-phase,35,10.67,-119.2091294,46.75431538,131,m1027004,P2376,478.7,145.91,1ph-x4_acsrx4_acsr_B
P2384,m1027013,S3,m,3,3-phase,40,12.19,-119.2279404,46.7557704,131,m1027011,P2377,331.7,101.1,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2385,m1069600,S3,m,1,1-phase,35,10.67,-119.1753527,46.73643056,131,m1069610,P2378,200.0,60.96,1ph-x2_acsrx2_acsr_B
P2386,l2991929,S3,l,1,1-phase,35,10.67,-119.1754125,46.73718252,131,m1069610,P2378,150.3,45.81,1ph-x2_acsrx2_acsr_B
P2387,l3160113,S3,l,1,1-phase,35,10.67,-119.1789021,46.74080658,131,m1069640,P2379,308.9,94.15,1ph-x2_acsrx2_acsr_B
P2388,l2804269,S3,l,1,1-phase,35,10.67,-119.1799609,46.74256596,131,m1069640,P2379,331.8,101.13,1ph-x4_acsrx4_acsr_B
P2389,l2726974,S3,l,1,1-phase,35,10.67,-119.1823006,46.7411027,131,m1069632,P2380,121.5,37.03,1ph-x4_acsrx4_acsr_B
P2390,l2954361,S3,l,1,1-phase,35,10.67,-119.1829968,46.73949226,131,m1069632,P2380,274.6,83.7,1ph-x4_acsrx4_acsr_B
P2391,l2710512,S3,l,1,1-phase,35,10.67,-119.1952492,46.756706,132,l3235246,P2381,253.3,77.21,1ph-x4_acsrx4_acsr_B
P2392,m1027005,S3,m,1,1-phase,35,10.67,-119.2116994,46.7531566,132,l2804248,P2382,194.8,59.38,1ph-x2_acsrx2_acsr_B
P2393,m1047819,S3,m,1,1-phase,35,10.67,-119.2079275,46.75560352,132,l2897765,P2383,374.7,114.21,1ph-x4_acsrx4_acsr_B
P2394,p901905,S3,p,1,1-phase,35,10.67,-119.2281123,46.75578428,132,m1027013,P2384,33.1,10.09,1ph-x2_acsrx2_acsr_B
P2395,m1027023,S3,m,3,3-phase,40,12.19,-119.2280109,46.75717862,132,m1027013,P2384,323.6,98.63,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2396,l3102793,S3,l,1,1-phase,35,10.67,-119.1746974,46.73705194,132,m1069600,P2385,190.0,57.91,1ph-x2_acsrx2_acsr_B
P2397,l2989564,S3,l,1,1-phase,35,10.67,-119.1806724,46.74322522,132,l2804269,P2388,203.7,62.09,1ph-x4_acsrx4_acsr_B
P2398,l2916618,S3,l,1,1-phase,35,10.67,-119.1835897,46.7417862,132,l2726974,P2389,292.5,89.15,1ph-x4_acsrx4_acsr_B
P2399,m1069627,S3,m,1,1-phase,35,10.67,-119.1832247,46.73874152,132,l2954361,P2390,177.8,54.19,1ph-x4_acsrx4_acsr_B
P2400,m1047828,S3,m,1,1-phase,35,10.67,-119.1941982,46.7585694,133,l2710512,P2391,476.4,145.21,1ph-x4_acsrx4_acsr_B
P2401,l3160100,S3,l,1,1-phase,35,10.67,-119.2123634,46.7531252,133,m1027005,P2392,127.4,38.83,1ph-x2_acsrx2_acsr_B
P2402,m1047821,S3,m,1,1-phase,35,10.67,-119.2072262,46.75637604,133,m1047819,P2393,222.5,67.82,1ph-x4_acsrx4_wpal_B
P2403,l2916603,S3,l,1,1-phase,35,10.67,-119.2087712,46.75634158,133,m1047819,P2393,234.1,71.35,1ph-x4_acsrx4_acsr_B
P2404,l2804257,S3,l,1,1-phase,35,10.67,-119.2285523,46.75581978,133,p901905,P2394,84.6,25.79,1ph-x2_acsrx2_acsr_B
P2405,l3122815,S3,l,1,1-phase,35,10.67,-119.2292881,46.75703358,133,m1027023,P2395,246.9,75.26,1ph-x4_acsrx4_acsr_B
P2406,l3254213,S3,l,3,3-phase,40,12.19,-119.2280353,46.75781246,133,m1027023,P2395,145.6,44.38,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2407,l2897789,S3,l,1,1-phase,35,10.67,-119.1801026,46.74464142,133,l2989564,P2397,349.0,106.38,1ph-x2_acsrx2_acsr_B
P2408,l2897791,S3,l,1,1-phase,35,10.67,-119.1820092,46.7370816,133,m1069627,P2399,454.6,138.56,1ph-x4_acsrx4_acsr_B
P2409,l3254228,S3,l,1,1-phase,35,10.67,-119.1837046,46.73815526,133,m1069627,P2399,163.0,49.68,1ph-x4_acsrx4_acsr_B
P2410,l2710513,S3,l,1,1-phase,35,10.67,-119.1926824,46.75797798,134,m1047828,P2400,320.5,97.69,1ph-x4_acsrx4_acsr_B
P2411,l2954346,S3,l,1,1-phase,35,10.67,-119.1942924,46.75885022,134,m1047828,P2400,67.0,20.42,1ph-x4_acsrx4_acsr_B
P2412,l3085390,S3,l,1,1-phase,35,10.67,-119.2124604,46.7540774,134,l3160100,P2401,219.4,66.87,1ph-x2_acsrx2_acsr_B
P2413,l2684420,S3,l,1,1-phase,35,10.67,-119.2069978,46.75658456,134,m1047821,P2402,64.8,19.75,1ph-x4_acsrx4_wpal_B
P2414,l2785512,S3,l,1,1-phase,35,10.67,-119.2071686,46.75342942,134,m1047821,P2402,676.6,206.23,1ph-x4_acsrx4_acsr_B
P2415,l2860485,S3,l,1,1-phase,35,10.67,-119.2295703,46.75582592,134,l2804257,P2404,195.0,59.44,1ph-x2_acsrx2_acsr_B
P2416,m1027039,S3,m,3,3-phase,40,12.19,-119.2279114,46.75871924,134,l3254213,P2406,209.5,63.86,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2417,m1069662,S3,m,1,1-phase,35,10.67,-119.179713,46.74545316,134,l2897789,P2407,200.7,61.17,1ph-x2_acsrx2_acsr_B
P2418,m1069613,S3,m,1,1-phase,35,10.67,-119.1820188,46.73704108,134,l2897791,P2408,9.5,2.9,1ph-x4_acsrx4_acsr_B
P2419,p827553,S3,p,1,1-phase,35,10.67,-119.1894468,46.75784164,135,l2710513,P2410,620.8,189.22,1ph-x4_acsrx4_acsr_B
P2420,m1047831,S3,m,1,1-phase,35,10.67,-119.1932076,46.76058254,135,l2954346,P2411,575.1,175.29,1ph-x4_acsrx4_acsr_B
P2421,m1047824,S3,m,1,1-phase,35,10.67,-119.2070705,46.75777564,135,l2684420,P2413,273.8,83.45,1ph-x4_acsrx4_acsr_B
P2422,m1047813,S3,m,1,1-phase,35,10.67,-119.2069218,46.7517948,135,l2785512,P2414,387.0,117.96,1ph-x4_acsrx4_acsr_B
P2423,l2860506,S3,l,1,1-phase,35,10.67,-119.2330979,46.75571634,135,l2860485,P2415,683.6,208.36,1ph-x2_acsrx2_acsr_B
P2424,m1027043,S3,m,3,3-phase,40,12.19,-119.2279258,46.7591056,135,m1027039,P2416,88.7,27.04,3ph_h-4_acsr2_acsr2_acsr4_wpal_ABC
P2425,l2935547,S3,l,1,1-phase,35,10.67,-119.1804195,46.74609892,135,m1069662,P2417,200.7,61.17,1ph-x2_acsrx2_acsr_B
P2426,m1069597,S3,m,1,1-phase,35,10.67,-119.1823586,46.73565694,135,m1069613,P2418,324.4,98.88,1ph-x4_acsrx4_acsr_B
P2427,m1047826,S3,m,1,1-phase,35,10.67,-119.1893552,46.75783728,136,p827553,P2419,17.6,5.36,1ph-x4_acsrx4_acsr_B
P2428,l3178974,S3,l,1,1-phase,35,10.67,-119.1932169,46.76173124,136,m1047831,P2420,263.7,80.38,1ph-x4_acsrx4_acsr_B
P2429,l2710505,S3,l,1,1-phase,35,10.67,-119.191512,46.76017712,136,m1047831,P2420,337.8,102.96,1ph-x4_acsrx4_acsr_B
P2430,m1047834,S3,m,1,1-phase,35,10.67,-119.207852,46.7636641,136,m1047824,P2421,1364.0,415.75,1ph-x4_acsrx4_acsr_B
P2431,l3122810,S3,l,1,1-phase,35,10.67,-119.208399,46.75764288,136,m1047824,P2421,256.2,78.09,1ph-x2_acsrx2_acsr_B
